user_id,customer_segment,journey_path,touchpoints,converted,revenue,final_state,first_touch,last_touch,journey_end
USR_008819,warm,google_display > meta_conversion > email_nurture > whatsapp_trigger > meta_conversion > CONVERSION,6,1,431.86,CONVERSION,google_display,meta_conversion,2025-01-15 04:00:00
USR_008820,warm,meta_awareness > meta_conversion > email_nurture > CONVERSION,4,1,117.32,CONVERSION,meta_awareness,email_nurture,2025-08-29 20:00:00
USR_008821,hot,organic_search > email_nurture > meta_conversion > CONVERSION,4,1,1056.83,CONVERSION,organic_search,meta_conversion,2025-05-27 23:00:00
USR_008822,warm,google_search > email_nurture > meta_conversion > CONVERSION,4,1,465.0,CONVERSION,google_search,meta_conversion,2025-01-14 13:00:00
USR_008823,warm,google_search > email_nurture > whatsapp_trigger > CONVERSION,4,1,464.69,CONVERSION,google_search,whatsapp_trigger,2025-02-09 01:00:00
USR_008824,cold,meta_awareness > email_nurture > meta_conversion > whatsapp_trigger > CONVERSION,5,1,80.51,CONVERSION,meta_awareness,whatsapp_trigger,2025-07-08 16:00:00
USR_008825,cold,google_search > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-12-01 18:00:00
USR_008826,cold,meta_awareness > whatsapp_trigger > CONVERSION,3,1,60.96,CONVERSION,meta_awareness,whatsapp_trigger,2025-05-26 13:00:00
USR_008827,hot,organic_search > meta_awareness > email_nurture > meta_conversion > whatsapp_trigger > CONVERSION,6,1,875.07,CONVERSION,organic_search,whatsapp_trigger,2025-03-04 08:00:00
USR_008828,cold,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-01-09 15:00:00
USR_008829,cold,meta_awareness > whatsapp_trigger > CONVERSION,3,1,134.21,CONVERSION,meta_awareness,whatsapp_trigger,2025-09-12 11:00:00
USR_008830,cold,meta_awareness > whatsapp_trigger > meta_conversion > CONVERSION,4,1,70.43,CONVERSION,meta_awareness,meta_conversion,2025-10-29 17:00:00
USR_008831,warm,organic_search > google_search > meta_conversion > whatsapp_trigger > DROP_OFF,5,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-12-18 14:00:00
USR_008832,cold,google_display > google_search > whatsapp_trigger > CONVERSION,4,1,128.24,CONVERSION,google_display,whatsapp_trigger,2025-10-23 04:00:00
USR_008833,warm,meta_awareness > meta_conversion > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-10-03 12:00:00
USR_008834,cold,google_search > meta_conversion > CONVERSION,3,1,66.16,CONVERSION,google_search,meta_conversion,2025-05-21 00:00:00
USR_008835,cold,organic_search > meta_awareness > meta_conversion > DROP_OFF,4,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-09-12 09:00:00
USR_008836,warm,google_search > whatsapp_trigger > CONVERSION,3,1,291.01,CONVERSION,google_search,whatsapp_trigger,2025-10-12 23:00:00
USR_008837,warm,organic_search > google_search > meta_conversion > CONVERSION,4,1,306.02,CONVERSION,organic_search,meta_conversion,2025-07-01 13:00:00
USR_008838,cold,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-01-30 02:00:00
USR_008839,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-01-28 18:00:00
USR_008840,cold,organic_search > meta_awareness > meta_conversion > whatsapp_trigger > CONVERSION,5,1,139.79,CONVERSION,organic_search,whatsapp_trigger,2025-01-19 13:00:00
USR_008841,cold,meta_awareness > whatsapp_trigger > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-03-25 00:00:00
USR_008842,cold,google_search > meta_conversion > CONVERSION,3,1,125.0,CONVERSION,google_search,meta_conversion,2025-03-02 05:00:00
USR_008843,cold,organic_search > meta_awareness > whatsapp_trigger > CONVERSION,4,1,102.72,CONVERSION,organic_search,whatsapp_trigger,2025-07-23 11:00:00
USR_008844,cold,google_search > meta_conversion > CONVERSION,3,1,54.66,CONVERSION,google_search,meta_conversion,2025-03-15 02:00:00
USR_008845,cold,organic_search > meta_awareness > whatsapp_trigger > CONVERSION,4,1,108.06,CONVERSION,organic_search,whatsapp_trigger,2025-01-23 04:00:00
USR_008846,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-10-24 19:00:00
USR_008847,cold,organic_search > google_search > meta_conversion > whatsapp_trigger > meta_conversion > DROP_OFF,6,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-04-10 16:00:00
USR_008848,cold,organic_search > google_search > meta_conversion > CONVERSION,4,1,93.75,CONVERSION,organic_search,meta_conversion,2025-07-30 04:00:00
USR_008849,cold,google_display > google_search > CONVERSION,3,1,77.29,CONVERSION,google_display,google_search,2025-02-22 13:00:00
USR_008850,warm,organic_search > google_search > CONVERSION,3,1,139.64,CONVERSION,organic_search,google_search,2025-01-06 11:00:00
USR_008851,cold,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-03-30 00:00:00
USR_008852,cold,meta_awareness > meta_conversion > whatsapp_trigger > CONVERSION,4,1,137.72,CONVERSION,meta_awareness,whatsapp_trigger,2025-11-02 16:00:00
USR_008853,warm,google_display > google_search > email_nurture > meta_conversion > whatsapp_trigger > CONVERSION,6,1,227.48,CONVERSION,google_display,whatsapp_trigger,2025-04-22 03:00:00
USR_008854,cold,organic_search > google_search > meta_conversion > DROP_OFF,4,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-06-12 17:00:00
USR_008855,cold,meta_awareness > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-11-05 05:00:00
USR_008856,cold,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-05-24 12:00:00
USR_008857,cold,google_search > whatsapp_trigger > CONVERSION,3,1,105.36,CONVERSION,google_search,whatsapp_trigger,2025-06-14 02:00:00
USR_008858,cold,google_search > meta_conversion > CONVERSION,3,1,53.67,CONVERSION,google_search,meta_conversion,2025-08-08 17:00:00
USR_008859,cold,google_display > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-01-19 18:00:00
USR_008860,warm,meta_awareness > whatsapp_trigger > CONVERSION,3,1,388.47,CONVERSION,meta_awareness,whatsapp_trigger,2025-01-26 21:00:00
USR_008861,cold,organic_search > meta_awareness > meta_conversion > whatsapp_trigger > DROP_OFF,5,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-12-26 20:00:00
USR_008862,cold,meta_awareness > email_nurture > meta_conversion > DROP_OFF,4,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-08-28 06:00:00
USR_008863,cold,google_search > email_nurture > whatsapp_trigger > meta_conversion > CONVERSION,5,1,89.17,CONVERSION,google_search,meta_conversion,2025-11-25 07:00:00
USR_008864,hot,organic_search > google_search > meta_conversion > CONVERSION,4,1,1618.98,CONVERSION,organic_search,meta_conversion,2025-09-13 10:00:00
USR_008865,warm,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-07-14 09:00:00
USR_008866,cold,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-11-01 13:00:00
USR_008867,cold,meta_awareness > email_nurture > whatsapp_trigger > meta_conversion > whatsapp_trigger > CONVERSION,6,1,138.08,CONVERSION,meta_awareness,whatsapp_trigger,2025-11-09 12:00:00
USR_008868,cold,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-10-30 18:00:00
USR_008869,warm,google_display > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-08-05 20:00:00
USR_008870,cold,meta_awareness > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-10-16 21:00:00
USR_008871,cold,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-09-11 02:00:00
USR_008872,warm,organic_search > meta_awareness > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-11-17 09:00:00
USR_008873,cold,google_search > meta_conversion > whatsapp_trigger > CONVERSION,4,1,107.78,CONVERSION,google_search,whatsapp_trigger,2025-04-01 01:00:00
USR_008874,cold,google_display > google_search > whatsapp_trigger > meta_conversion > whatsapp_trigger > CONVERSION,6,1,54.47,CONVERSION,google_display,whatsapp_trigger,2025-07-13 22:00:00
USR_008875,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-07-27 01:00:00
USR_008876,hot,google_display > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-01-20 03:00:00
USR_008877,warm,organic_search > meta_awareness > whatsapp_trigger > CONVERSION,4,1,355.27,CONVERSION,organic_search,whatsapp_trigger,2025-03-13 15:00:00
USR_008878,cold,google_search > email_nurture > whatsapp_trigger > CONVERSION,4,1,100.64,CONVERSION,google_search,whatsapp_trigger,2025-04-05 18:00:00
USR_008879,hot,organic_search > meta_awareness > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-11-17 21:00:00
USR_008880,cold,meta_awareness > meta_conversion > whatsapp_trigger > CONVERSION,4,1,136.91,CONVERSION,meta_awareness,whatsapp_trigger,2025-04-13 09:00:00
USR_008881,cold,organic_search > google_search > whatsapp_trigger > CONVERSION,4,1,85.06,CONVERSION,organic_search,whatsapp_trigger,2025-12-27 00:00:00
USR_008882,warm,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-12-18 22:00:00
USR_008883,warm,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-11-30 10:00:00
USR_008884,cold,google_display > email_nurture > meta_conversion > whatsapp_trigger > DROP_OFF,5,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-07-29 04:00:00
USR_008885,warm,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-05-03 08:00:00
USR_008886,cold,google_search > email_nurture > CONVERSION,3,1,142.5,CONVERSION,google_search,email_nurture,2025-01-27 03:00:00
USR_008887,warm,google_display > meta_conversion > DROP_OFF,3,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-06-09 06:00:00
USR_008888,warm,organic_search > email_nurture > CONVERSION,3,1,398.24,CONVERSION,organic_search,email_nurture,2025-05-14 21:00:00
USR_008889,cold,google_search > meta_conversion > whatsapp_trigger > meta_conversion > CONVERSION,5,1,63.25,CONVERSION,google_search,meta_conversion,2025-03-19 16:00:00
USR_008890,cold,organic_search > google_search > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-11-05 10:00:00
USR_008891,warm,meta_awareness > meta_conversion > email_nurture > whatsapp_trigger > CONVERSION,5,1,398.54,CONVERSION,meta_awareness,whatsapp_trigger,2025-07-25 11:00:00
USR_008892,cold,google_display > email_nurture > CONVERSION,3,1,93.85,CONVERSION,google_display,email_nurture,2025-09-29 20:00:00
USR_008893,cold,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-10-04 20:00:00
USR_008894,cold,organic_search > meta_awareness > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-10-31 22:00:00
USR_008895,warm,meta_awareness > email_nurture > meta_conversion > CONVERSION,4,1,159.14,CONVERSION,meta_awareness,meta_conversion,2025-06-25 12:00:00
USR_008896,cold,google_search > CONVERSION,2,1,100.58,CONVERSION,google_search,google_search,2025-09-18 13:00:00
USR_008897,warm,google_display > meta_conversion > email_nurture > whatsapp_trigger > CONVERSION,5,1,448.07,CONVERSION,google_display,whatsapp_trigger,2025-10-15 04:00:00
USR_008898,cold,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-04-05 02:00:00
USR_008899,cold,google_display > meta_conversion > email_nurture > CONVERSION,4,1,126.64,CONVERSION,google_display,email_nurture,2025-07-14 11:00:00
USR_008900,warm,google_search > whatsapp_trigger > CONVERSION,3,1,470.95,CONVERSION,google_search,whatsapp_trigger,2025-04-30 07:00:00
USR_008901,cold,organic_search > email_nurture > whatsapp_trigger > CONVERSION,4,1,64.42,CONVERSION,organic_search,whatsapp_trigger,2025-11-23 06:00:00
USR_008902,warm,meta_awareness > meta_conversion > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-01-05 05:00:00
USR_008903,warm,meta_awareness > meta_conversion > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-05-23 09:00:00
USR_008904,cold,google_display > google_search > email_nurture > CONVERSION,4,1,146.66,CONVERSION,google_display,email_nurture,2025-12-18 12:00:00
USR_008905,cold,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-07-12 14:00:00
USR_008906,warm,meta_awareness > meta_conversion > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-02-16 19:00:00
USR_008907,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-12-26 18:00:00
USR_008908,cold,organic_search > meta_awareness > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-07-07 10:00:00
USR_008909,hot,google_search > meta_conversion > CONVERSION,3,1,1867.97,CONVERSION,google_search,meta_conversion,2025-10-06 19:00:00
USR_008910,warm,organic_search > meta_awareness > meta_conversion > CONVERSION,4,1,353.5,CONVERSION,organic_search,meta_conversion,2025-06-04 09:00:00
USR_008911,cold,google_search > meta_conversion > whatsapp_trigger > CONVERSION,4,1,124.25,CONVERSION,google_search,whatsapp_trigger,2025-12-17 08:00:00
USR_008912,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-09-07 16:00:00
USR_008913,warm,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-03-21 15:00:00
USR_008914,warm,meta_awareness > meta_conversion > whatsapp_trigger > CONVERSION,4,1,191.94,CONVERSION,meta_awareness,whatsapp_trigger,2025-01-13 18:00:00
USR_008915,cold,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-09-07 02:00:00
USR_008916,cold,organic_search > google_search > meta_conversion > whatsapp_trigger > CONVERSION,5,1,107.56,CONVERSION,organic_search,whatsapp_trigger,2025-08-09 05:00:00
USR_008917,warm,google_display > meta_conversion > CONVERSION,3,1,135.96,CONVERSION,google_display,meta_conversion,2025-04-12 02:00:00
USR_008918,cold,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-07-03 08:00:00
USR_008919,warm,meta_awareness > meta_conversion > CONVERSION,3,1,449.96,CONVERSION,meta_awareness,meta_conversion,2025-03-25 09:00:00
USR_008920,hot,meta_awareness > email_nurture > meta_conversion > CONVERSION,4,1,918.52,CONVERSION,meta_awareness,meta_conversion,2025-05-06 16:00:00
USR_008921,warm,organic_search > meta_awareness > meta_conversion > whatsapp_trigger > CONVERSION,5,1,328.11,CONVERSION,organic_search,whatsapp_trigger,2025-12-07 18:00:00
USR_008922,cold,meta_awareness > meta_conversion > CONVERSION,3,1,69.99,CONVERSION,meta_awareness,meta_conversion,2025-02-08 14:00:00
USR_008923,warm,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-02-13 03:00:00
USR_008924,warm,organic_search > meta_awareness > whatsapp_trigger > CONVERSION,4,1,341.34,CONVERSION,organic_search,whatsapp_trigger,2025-02-04 16:00:00
USR_008925,hot,meta_awareness > email_nurture > whatsapp_trigger > CONVERSION,4,1,1051.33,CONVERSION,meta_awareness,whatsapp_trigger,2025-01-14 18:00:00
USR_008926,cold,meta_awareness > meta_conversion > whatsapp_trigger > CONVERSION,4,1,105.54,CONVERSION,meta_awareness,whatsapp_trigger,2025-09-18 04:00:00
USR_008927,cold,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-01-26 21:00:00
USR_008928,cold,google_search > whatsapp_trigger > DROP_OFF,3,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-08-07 20:00:00
USR_008929,cold,google_display > email_nurture > CONVERSION,3,1,110.13,CONVERSION,google_display,email_nurture,2025-08-31 03:00:00
USR_008930,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-06-22 23:00:00
USR_008931,hot,organic_search > meta_awareness > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-05-29 06:00:00
USR_008932,cold,meta_awareness > meta_conversion > whatsapp_trigger > CONVERSION,4,1,83.3,CONVERSION,meta_awareness,whatsapp_trigger,2025-09-12 21:00:00
USR_008933,warm,meta_awareness > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-06-14 03:00:00
USR_008934,cold,meta_awareness > whatsapp_trigger > meta_conversion > CONVERSION,4,1,52.04,CONVERSION,meta_awareness,meta_conversion,2025-02-02 20:00:00
USR_008935,cold,organic_search > google_search > whatsapp_trigger > CONVERSION,4,1,68.0,CONVERSION,organic_search,whatsapp_trigger,2025-12-04 06:00:00
USR_008936,warm,google_display > google_search > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-06-07 07:00:00
USR_008937,cold,google_display > email_nurture > whatsapp_trigger > CONVERSION,4,1,100.91,CONVERSION,google_display,whatsapp_trigger,2025-04-01 00:00:00
USR_008938,cold,google_search > meta_conversion > CONVERSION,3,1,121.35,CONVERSION,google_search,meta_conversion,2025-09-25 21:00:00
USR_008939,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-11-22 14:00:00
USR_008940,warm,google_search > whatsapp_trigger > CONVERSION,3,1,111.18,CONVERSION,google_search,whatsapp_trigger,2025-04-22 03:00:00
USR_008941,warm,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-02-07 00:00:00
USR_008942,warm,google_search > email_nurture > whatsapp_trigger > CONVERSION,4,1,367.95,CONVERSION,google_search,whatsapp_trigger,2025-12-02 02:00:00
USR_008943,warm,meta_awareness > meta_conversion > CONVERSION,3,1,262.82,CONVERSION,meta_awareness,meta_conversion,2025-06-23 09:00:00
USR_008944,warm,organic_search > google_search > whatsapp_trigger > CONVERSION,4,1,344.62,CONVERSION,organic_search,whatsapp_trigger,2025-03-29 06:00:00
USR_008945,cold,google_display > meta_conversion > CONVERSION,3,1,83.45,CONVERSION,google_display,meta_conversion,2025-06-29 05:00:00
USR_008946,cold,google_search > whatsapp_trigger > meta_conversion > email_nurture > CONVERSION,5,1,54.3,CONVERSION,google_search,email_nurture,2025-11-23 17:00:00
USR_008947,warm,google_search > CONVERSION,2,1,475.53,CONVERSION,google_search,google_search,2025-05-29 04:00:00
USR_008948,warm,organic_search > google_search > whatsapp_trigger > CONVERSION,4,1,420.45,CONVERSION,organic_search,whatsapp_trigger,2026-01-02 05:00:00
USR_008949,hot,google_display > meta_conversion > email_nurture > CONVERSION,4,1,1039.68,CONVERSION,google_display,email_nurture,2025-09-07 05:00:00
USR_008950,cold,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-02-26 22:00:00
USR_008951,cold,google_display > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-02-25 00:00:00
USR_008952,warm,google_search > whatsapp_trigger > meta_conversion > whatsapp_trigger > DROP_OFF,5,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-01-13 21:00:00
USR_008953,warm,google_display > google_search > CONVERSION,3,1,359.05,CONVERSION,google_display,google_search,2025-11-16 07:00:00
USR_008954,cold,google_search > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-10-06 10:00:00
USR_008955,warm,google_display > google_search > meta_conversion > DROP_OFF,4,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-04-29 23:00:00
USR_008956,hot,organic_search > google_search > whatsapp_trigger > CONVERSION,4,1,596.55,CONVERSION,organic_search,whatsapp_trigger,2025-09-14 20:00:00
USR_008957,warm,google_display > email_nurture > CONVERSION,3,1,400.56,CONVERSION,google_display,email_nurture,2025-03-05 11:00:00
USR_008958,cold,organic_search > meta_awareness > meta_conversion > DROP_OFF,4,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-06-26 16:00:00
USR_008959,cold,google_search > email_nurture > whatsapp_trigger > CONVERSION,4,1,101.29,CONVERSION,google_search,whatsapp_trigger,2025-07-27 18:00:00
USR_008960,warm,google_search > CONVERSION,2,1,364.84,CONVERSION,google_search,google_search,2025-09-23 03:00:00
USR_008961,warm,organic_search > google_search > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-04-07 10:00:00
USR_008962,cold,google_display > meta_conversion > whatsapp_trigger > CONVERSION,4,1,90.35,CONVERSION,google_display,whatsapp_trigger,2025-05-19 14:00:00
USR_008963,warm,google_display > google_search > meta_conversion > whatsapp_trigger > CONVERSION,5,1,219.88,CONVERSION,google_display,whatsapp_trigger,2025-09-11 07:00:00
USR_008964,warm,meta_awareness > whatsapp_trigger > CONVERSION,3,1,407.77,CONVERSION,meta_awareness,whatsapp_trigger,2025-08-26 21:00:00
USR_008965,cold,google_search > email_nurture > whatsapp_trigger > CONVERSION,4,1,138.13,CONVERSION,google_search,whatsapp_trigger,2025-03-13 13:00:00
USR_008966,hot,meta_awareness > email_nurture > CONVERSION,3,1,1794.07,CONVERSION,meta_awareness,email_nurture,2025-03-12 11:00:00
USR_008967,cold,organic_search > google_search > whatsapp_trigger > CONVERSION,4,1,143.46,CONVERSION,organic_search,whatsapp_trigger,2025-10-09 05:00:00
USR_008968,cold,meta_awareness > meta_conversion > CONVERSION,3,1,135.99,CONVERSION,meta_awareness,meta_conversion,2025-04-18 08:00:00
USR_008969,warm,meta_awareness > meta_conversion > email_nurture > whatsapp_trigger > DROP_OFF,5,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-10-22 03:00:00
USR_008970,warm,meta_awareness > meta_conversion > CONVERSION,3,1,278.12,CONVERSION,meta_awareness,meta_conversion,2025-10-14 17:00:00
USR_008971,cold,google_display > google_search > meta_conversion > whatsapp_trigger > DROP_OFF,5,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-04-29 16:00:00
USR_008972,cold,google_search > email_nurture > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,google_search,DROP_OFF,2026-01-08 05:00:00
USR_008973,hot,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-03-19 16:00:00
USR_008974,cold,google_display > email_nurture > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-06-25 09:00:00
USR_008975,cold,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-06-20 09:00:00
USR_008976,cold,organic_search > email_nurture > meta_conversion > whatsapp_trigger > DROP_OFF,5,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-11-14 12:00:00
USR_008977,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-12-03 01:00:00
USR_008978,warm,organic_search > google_search > email_nurture > whatsapp_trigger > CONVERSION,5,1,444.27,CONVERSION,organic_search,whatsapp_trigger,2025-07-16 09:00:00
USR_008979,hot,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-09-09 11:00:00
USR_008980,cold,organic_search > meta_awareness > meta_conversion > email_nurture > meta_conversion > whatsapp_trigger > CONVERSION,7,1,89.95,CONVERSION,organic_search,whatsapp_trigger,2025-02-11 05:00:00
USR_008981,cold,meta_awareness > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-09-01 18:00:00
USR_008982,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-03-26 13:00:00
USR_008983,hot,google_display > google_search > meta_conversion > whatsapp_trigger > CONVERSION,5,1,635.61,CONVERSION,google_display,whatsapp_trigger,2025-07-25 07:00:00
USR_008984,warm,google_search > CONVERSION,2,1,201.28,CONVERSION,google_search,google_search,2025-10-05 18:00:00
USR_008985,warm,meta_awareness > meta_conversion > CONVERSION,3,1,349.84,CONVERSION,meta_awareness,meta_conversion,2025-01-17 02:00:00
USR_008986,hot,meta_awareness > email_nurture > CONVERSION,3,1,923.33,CONVERSION,meta_awareness,email_nurture,2025-01-10 02:00:00
USR_008987,cold,meta_awareness > email_nurture > CONVERSION,3,1,97.05,CONVERSION,meta_awareness,email_nurture,2025-06-03 07:00:00
USR_008988,warm,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-08-27 09:00:00
USR_008989,cold,meta_awareness > whatsapp_trigger > meta_conversion > whatsapp_trigger > meta_conversion > whatsapp_trigger > CONVERSION,7,1,69.0,CONVERSION,meta_awareness,whatsapp_trigger,2025-09-22 02:00:00
USR_008990,cold,organic_search > meta_awareness > email_nurture > meta_conversion > email_nurture > whatsapp_trigger > CONVERSION,7,1,77.34,CONVERSION,organic_search,whatsapp_trigger,2025-10-26 13:00:00
USR_008991,warm,google_search > email_nurture > meta_conversion > email_nurture > meta_conversion > CONVERSION,6,1,117.94,CONVERSION,google_search,meta_conversion,2025-12-06 19:00:00
USR_008992,cold,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-11-02 14:00:00
USR_008993,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-10-29 22:00:00
USR_008994,hot,google_display > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-07-21 15:00:00
USR_008995,warm,google_display > google_search > DROP_OFF,3,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-04-28 19:00:00
USR_008996,cold,google_display > email_nurture > whatsapp_trigger > CONVERSION,4,1,114.17,CONVERSION,google_display,whatsapp_trigger,2025-04-07 08:00:00
USR_008997,hot,organic_search > meta_awareness > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-12-26 13:00:00
USR_008998,cold,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-06-21 15:00:00
USR_008999,warm,meta_awareness > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-07-05 11:00:00
USR_009000,warm,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-10-06 03:00:00
USR_009001,warm,organic_search > google_search > CONVERSION,3,1,393.94,CONVERSION,organic_search,google_search,2025-11-09 12:00:00
USR_009002,cold,organic_search > meta_awareness > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-06-16 04:00:00
USR_009003,warm,organic_search > google_search > whatsapp_trigger > CONVERSION,4,1,360.87,CONVERSION,organic_search,whatsapp_trigger,2025-09-02 22:00:00
USR_009004,warm,organic_search > google_search > meta_conversion > DROP_OFF,4,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-04-26 18:00:00
USR_009005,cold,meta_awareness > meta_conversion > whatsapp_trigger > CONVERSION,4,1,120.11,CONVERSION,meta_awareness,whatsapp_trigger,2025-07-02 04:00:00
